Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
23.07.2024 16:32:48,23.07.2024 16:53:48,XAUUSD.STD,Sell,0.1,2407.84,2400.34,2401.8,2400.3,150,15,00:00:21:00,0.35%
23.07.2024 15:39:23,23.07.2024 15:45:45,XAUUSD.STD,Buy,0.1,2401.7,2409.2,2407.7,2409.24,154,15.4,00:00:06:22,0.37%
22.07.2024 16:37:22,22.07.2024 16:46:22,XAUUSD.STD,Sell,0.1,2399.76,2392.26,2393.79,2392.03,176,17.6,00:00:09:00,0.42%
22.07.2024 15:49:27,22.07.2024 16:02:11,XAUUSD.STD,Buy,0.1,2390.36,2397.86,2396.45,2397.96,151,15.1,00:00:12:44,0.36%
22.07.2024 15:33:08,22.07.2024 15:33:37,XAUUSD.STD,Sell,0.1,2400.32,2392.82,2394.34,2392.46,188,18.8,00:00:00:29,0.45%
22.07.2024 15:20:38,22.07.2024 15:22:19,XAUUSD.STD,Buy,0.1,2391.4,2398.9,2397.4,2398.95,155,15.5,00:00:01:41,0.37%
22.07.2024 14:56:36,22.07.2024 15:01:25,XAUUSD.STD,Sell,0.1,2404.67,2397.17,2398.67,2397.16,151,15.1,00:00:04:49,0.37%
22.07.2024 14:08:17,22.07.2024 14:23:32,XAUUSD.STD,Sell,0.1,2410.29,2402.79,2404.32,2402.79,153,15.3,00:00:15:15,0.37%
19.07.2024 15:31:19,19.07.2024 15:34:16,XAUUSD.STD,Sell,0.1,2411.12,2403.62,2405.12,2403.57,155,15.5,00:00:02:57,0.38%
19.07.2024 15:02:48,19.07.2024 15:04:44,XAUUSD.STD,Sell,0.1,2413.59,2406.09,2407.57,2406.08,149,14.9,00:00:01:56,0.36%
19.07.2024 14:53:29,19.07.2024 14:55:01,XAUUSD.STD,Sell,0.1,2416.29,2408.79,2410.29,2408.79,150,15,00:00:01:32,0.37%
19.07.2024 13:08:07,19.07.2024 13:08:56,XAUUSD.STD,Sell,0.1,2419.64,2412.14,2413.64,2411.88,176,17.6,00:00:00:49,0.43%
18.07.2024 16:47:17,18.07.2024 16:58:26,XAUUSD.STD,Buy,0.1,2456.47,2463.97,2462.47,2464.22,175,17.5,00:00:11:09,0.43%
18.07.2024 14:43:12,18.07.2024 15:17:52,XAUUSD.STD,Buy,0.1,2460.14,2467.64,2466.13,2467.65,152,15.2,00:00:34:40,0.38%
18.07.2024 13:37:08,18.07.2024 13:50:11,XAUUSD.STD,Buy,0.1,2458.79,2466.29,2464.79,2466.3,151,15.1,00:00:13:03,0.38%
18.07.2024 13:11:03,18.07.2024 13:27:57,XAUUSD.STD,Sell,0.1,2469.19,2461.69,2463.19,2461.68,151,15.1,00:00:16:54,0.38%
17.07.2024 16:51:26,17.07.2024 16:58:18,XAUUSD.STD,Buy,0.1,2473.69,2481.19,2479.75,2481.26,151,15.1,00:00:06:52,0.38%
17.07.2024 16:18:15,17.07.2024 16:31:50,XAUUSD.STD,Sell,0.1,2479.48,2471.98,2473.52,2471.96,156,15.6,00:00:13:35,0.39%
17.07.2024 15:21:17,17.07.2024 16:05:41,XAUUSD.STD,Buy,0.1,2468.79,2476.29,2474.82,2476.36,154,15.4,00:00:44:24,0.39%
17.07.2024 14:11:17,17.07.2024 14:40:38,XAUUSD.STD,Buy,0.1,2464.44,2471.94,2470.44,2471.94,150,15,00:00:29:21,0.38%
17.07.2024 13:07:41,17.07.2024 13:41:06,XAUUSD.STD,Sell,0.1,2478.65,2471.15,2472.65,2471.04,161,16.1,00:00:33:25,0.41%
16.07.2024 16:56:07,16.07.2024 16:56:24,XAUUSD.STD,Sell,0.1,2449.33,2441.83,2443.33,2441.82,151,15.1,00:00:00:17,0.39%
16.07.2024 16:20:03,16.07.2024 16:30:58,XAUUSD.STD,Buy,0.1,2431.82,2439.32,2437.82,2439.36,154,15.4,00:00:10:55,0.40%
16.07.2024 16:06:53,16.07.2024 16:08:07,XAUUSD.STD,Buy,0.1,2429.28,2436.78,2435.28,2436.81,153,15.3,00:00:01:14,0.40%
16.07.2024 15:50:53,16.07.2024 15:51:57,XAUUSD.STD,Sell,0.1,2437.85,2430.35,2431.85,2430.26,159,15.9,00:00:01:04,0.41%
16.07.2024 15:30:02,16.07.2024 15:37:08,XAUUSD.STD,Sell,0.1,2442.47,2434.97,2436.47,2434.96,151,15.1,00:00:07:06,0.39%
16.07.2024 14:24:38,16.07.2024 15:20:32,XAUUSD.STD,Buy,0.1,2435.26,2442.76,2441.26,2442.81,155,15.5,00:00:55:54,0.41%
15.07.2024 16:56:09,15.07.2024 17:00:26,XAUUSD.STD,Buy,0.1,2411.87,2419.37,2417.87,2419.43,156,15.6,00:00:04:17,0.41%
15.07.2024 16:19:15,15.07.2024 16:32:01,XAUUSD.STD,Buy,0.1,2409.19,2416.69,2415.17,2416.76,159,15.9,00:00:12:46,0.42%
15.07.2024 14:27:02,15.07.2024 16:08:01,XAUUSD.STD,Buy,0.1,2413.5,2421,2419.51,2413.49,-602,-60.2,00:01:40:59,-1.56%
15.07.2024 14:09:35,15.07.2024 14:11:04,XAUUSD.STD,Buy,0.1,2411.4,2418.9,2417.4,2418.9,150,15,00:00:01:29,0.39%
15.07.2024 13:20:18,15.07.2024 13:53:46,XAUUSD.STD,Buy,0.1,2407.73,2415.23,2413.76,2415.32,156,15.6,00:00:33:28,0.41%
12.07.2024 16:22:26,12.07.2024 16:30:12,XAUUSD.STD,Sell,0.1,2407.59,2400.09,2401.63,2400.04,159,15.9,00:00:07:46,0.42%
12.07.2024 16:07:46,12.07.2024 16:08:12,XAUUSD.STD,Buy,0.1,2394.64,2402.14,2400.64,2402.14,150,15,00:00:00:26,0.40%
12.07.2024 15:47:15,12.07.2024 15:49:05,XAUUSD.STD,Buy,0.1,2389.15,2396.65,2395.15,2396.75,160,16,00:00:01:50,0.42%
12.07.2024 15:30:01,12.07.2024 15:30:25,XAUUSD.STD,Sell,0.1,2403.84,2396.34,2397.84,2396.26,158,15.8,00:00:00:24,0.42%
12.07.2024 13:12:15,12.07.2024 13:25:41,XAUUSD.STD,Sell,0.1,2408.45,2400.95,2402.45,2400.9,155,15.5,00:00:13:26,0.41%
11.07.2024 16:32:05,11.07.2024 16:39:02,XAUUSD.STD,Sell,0.1,2411.61,2404.11,2405.61,2404.07,154,15.4,00:00:06:57,0.41%
11.07.2024 16:20:23,11.07.2024 16:24:15,XAUUSD.STD,Buy,0.1,2402.17,2409.67,2408.11,2409.73,162,16.2,00:00:03:52,0.44%
11.07.2024 15:51:46,11.07.2024 16:03:47,XAUUSD.STD,Sell,0.1,2411.13,2403.63,2405.13,2403.62,151,15.1,00:00:12:01,0.41%
11.07.2024 15:30:01,11.07.2024 15:30:04,XAUUSD.STD,Buy,0.1,2382.47,2389.97,2388.47,2390.77,230,23,00:00:00:03,0.63%
10.07.2024 15:21:58,10.07.2024 16:47:09,XAUUSD.STD,Buy,0.1,2374.51,2382.01,2380.52,2382.05,153,15.3,00:01:25:11,0.42%
10.07.2024 14:36:57,10.07.2024 14:47:34,XAUUSD.STD,Buy,0.1,2370.04,2377.54,2376.08,2377.56,148,14.8,00:00:10:37,0.41%
09.07.2024 16:52:53,09.07.2024 17:00:10,XAUUSD.STD,Buy,0.1,2361.72,2369.22,2367.73,2369.54,181,18.1,00:00:07:17,0.50%
09.07.2024 16:25:52,09.07.2024 16:36:14,XAUUSD.STD,Buy,0.1,2358.97,2366.47,2365.12,2366.63,151,15.1,00:00:10:22,0.42%
09.07.2024 14:56:18,09.07.2024 16:03:23,XAUUSD.STD,Buy,0.1,2354.56,2362.06,2360.56,2362.12,156,15.6,00:01:07:05,0.43%
09.07.2024 14:09:17,09.07.2024 14:38:50,XAUUSD.STD,Sell,0.1,2366.63,2359.13,2360.63,2359.12,151,15.1,00:00:29:33,0.42%
08.07.2024 16:37:25,08.07.2024 16:49:52,XAUUSD.STD,Sell,0.1,2378.44,2370.94,2372.44,2370.91,153,15.3,00:00:12:27,0.43%
08.07.2024 15:55:09,08.07.2024 16:11:29,XAUUSD.STD,Buy,0.1,2368.4,2375.9,2374.4,2375.91,151,15.1,00:00:16:20,0.43%
08.07.2024 13:05:21,08.07.2024 14:12:01,XAUUSD.STD,Buy,0.1,2366.94,2374.44,2372.92,2374.44,152,15.2,00:01:06:40,0.43%
05.07.2024 16:47:02,05.07.2024 16:47:32,XAUUSD.STD,Sell,0.1,2387.23,2379.73,2381.22,2379.6,162,16.2,00:00:00:30,0.46%
05.07.2024 16:31:36,05.07.2024 16:32:46,XAUUSD.STD,Buy,0.1,2371.13,2378.63,2377.13,2378.64,151,15.1,00:00:01:10,0.43%
05.07.2024 16:20:29,05.07.2024 16:21:18,XAUUSD.STD,Sell,0.1,2380.29,2372.79,2374.28,2372.79,149,14.9,00:00:00:49,0.43%
05.07.2024 16:02:07,05.07.2024 16:10:36,XAUUSD.STD,Buy,0.1,2368.93,2376.43,2375,2376.66,166,16.6,00:00:08:29,0.48%
05.07.2024 15:45:45,05.07.2024 15:49:28,XAUUSD.STD,Sell,0.1,2376.44,2368.94,2370.71,2370.2,51,5.1,00:00:03:43,0.15%
03.07.2024 15:53:11,03.07.2024 15:57:37,XAUUSD.STD,Sell,0.1,2356.1,2348.6,2350.1,2348.59,151,15.1,00:00:04:26,0.44%
03.07.2024 15:20:14,03.07.2024 15:30:27,XAUUSD.STD,Buy,0.1,2342.9,2350.4,2348.93,2350.43,150,15,00:00:10:13,0.44%
02.07.2024 15:55:43,02.07.2024 16:34:50,XAUUSD.STD,Buy,0.1,2322.34,2329.84,2328.34,2329.95,161,16.1,00:00:39:07,0.47%
02.07.2024 15:22:23,02.07.2024 15:39:32,XAUUSD.STD,Buy,0.1,2317.47,2324.97,2323.46,2325,154,15.4,00:00:17:09,0.45%
02.07.2024 14:41:22,02.07.2024 14:49:25,XAUUSD.STD,Sell,0.1,2327.92,2320.42,2321.83,2320.36,147,14.7,00:00:08:03,0.43%
01.07.2024 16:37:16,01.07.2024 16:41:38,XAUUSD.STD,Buy,0.1,2324.49,2331.99,2330.51,2331.99,148,14.8,00:00:04:22,0.44%
01.07.2024 15:50:12,01.07.2024 16:21:12,XAUUSD.STD,Sell,0.1,2333.79,2326.29,2327.79,2326.21,158,15.8,00:00:31:00,0.47%
01.07.2024 15:11:58,01.07.2024 15:30:53,XAUUSD.STD,Sell,0.1,2341.71,2334.21,2335.71,2334.18,153,15.3,00:00:18:55,0.46%
01.07.2024 14:26:19,01.07.2024 14:52:26,XAUUSD.STD,Buy,0.1,2330.42,2337.92,2336.42,2337.98,156,15.6,00:00:26:07,0.47%
01.07.2024 13:03:10,01.07.2024 13:41:38,XAUUSD.STD,Buy,0.1,2323.97,2331.47,2329.97,2331.61,164,16.4,00:00:38:28,0.50%
28.06.2024 16:46:47,28.06.2024 16:51:58,XAUUSD.STD,Sell,0.1,2334.63,2327.13,2328.63,2326.86,177,17.7,00:00:05:11,0.54%
28.06.2024 16:33:03,28.06.2024 16:33:48,XAUUSD.STD,Sell,0.1,2335.02,2327.52,2329.01,2327.4,161,16.1,00:00:00:45,0.49%
28.06.2024 16:21:19,28.06.2024 16:23:05,XAUUSD.STD,Sell,0.1,2340.58,2333.08,2334.58,2333.06,152,15.2,00:00:01:46,0.47%
28.06.2024 16:03:12,28.06.2024 16:11:32,XAUUSD.STD,Buy,0.1,2332.1,2339.6,2338.1,2339.71,161,16.1,00:00:08:20,0.50%
28.06.2024 15:30:03,28.06.2024 15:30:16,XAUUSD.STD,Buy,0.1,2330.03,2337.53,2336.03,2337.63,160,16,00:00:00:13,0.50%
28.06.2024 13:23:25,28.06.2024 13:28:00,XAUUSD.STD,Buy,0.1,2327.65,2335.15,2333.65,2335.17,152,15.2,00:00:04:35,0.47%
27.06.2024 16:01:56,27.06.2024 17:01:05,XAUUSD.STD,Sell,0.1,2326.26,2318.76,2320.26,2326.4,-614,-61.4,00:00:59:09,-1.87%
27.06.2024 15:30:03,27.06.2024 15:39:48,XAUUSD.STD,Buy,0.1,2315.07,2322.57,2321.07,2322.71,164,16.4,00:00:09:45,0.50%
27.06.2024 14:41:16,27.06.2024 15:02:16,XAUUSD.STD,Buy,0.1,2310.94,2318.44,2316.94,2318.74,180,18,00:00:21:00,0.56%
26.06.2024 16:35:13,26.06.2024 17:03:56,XAUUSD.STD,Buy,0.1,2293.38,2300.88,2299.38,2300.9,152,15.2,00:00:28:43,0.47%
26.06.2024 16:18:23,26.06.2024 16:22:10,XAUUSD.STD,Sell,0.1,2307.82,2300.32,2301.82,2300.31,151,15.1,00:00:03:47,0.47%
26.06.2024 16:09:13,26.06.2024 16:10:05,XAUUSD.STD,Sell,0.1,2313.14,2305.64,2307.13,2305.6,153,15.3,00:00:00:52,0.48%
26.06.2024 15:53:01,26.06.2024 15:58:37,XAUUSD.STD,Sell,0.1,2318.59,2311.09,2312.66,2311.09,157,15.7,00:00:05:36,0.49%
26.06.2024 14:50:32,26.06.2024 15:04:49,XAUUSD.STD,Buy,0.1,2307.96,2315.46,2313.96,2315.48,152,15.2,00:00:14:17,0.48%
26.06.2024 14:36:14,26.06.2024 14:39:45,XAUUSD.STD,Buy,0.1,2301.19,2308.69,2307.19,2308.7,151,15.1,00:00:03:31,0.48%
26.06.2024 13:39:13,26.06.2024 14:26:37,XAUUSD.STD,Buy,0.1,2304.9,2312.4,2310.92,2304.87,-605,-60.5,00:00:47:24,-1.89%
26.06.2024 13:13:12,26.06.2024 13:18:07,XAUUSD.STD,Sell,0.1,2319.72,2312.22,2313.72,2312.16,156,15.6,00:00:04:55,0.49%
25.06.2024 16:49:02,25.06.2024 16:50:59,XAUUSD.STD,Buy,0.1,2317.74,2325.24,2323.7,2325.33,163,16.3,00:00:01:57,0.51%
25.06.2024 16:06:19,25.06.2024 16:35:10,XAUUSD.STD,Buy,0.1,2320.91,2328.41,2326.91,2320.55,-636,-63.6,00:00:28:51,-1.96%
25.06.2024 15:31:05,25.06.2024 15:32:27,XAUUSD.STD,Sell,0.1,2332.91,2325.41,2326.91,2325.41,150,15,00:00:01:22,0.46%
25.06.2024 14:28:04,25.06.2024 14:40:33,XAUUSD.STD,Sell,0.1,2336.44,2328.94,2330.44,2328.9,154,15.4,00:00:12:29,0.48%
25.06.2024 13:11:37,25.06.2024 13:26:48,XAUUSD.STD,Buy,0.1,2329.61,2337.11,2335.62,2337.11,149,14.9,00:00:15:11,0.47%
24.06.2024 14:44:28,24.06.2024 16:27:42,XAUUSD.STD,Buy,0.1,2322.04,2329.54,2328.04,2329.59,155,15.5,00:01:43:14,0.49%
21.06.2024 16:45:01,21.06.2024 16:45:05,XAUUSD.STD,Sell,0.1,2351.69,2344.19,2345.69,2343.94,175,17.5,00:00:00:04,0.55%
21.06.2024 16:32:53,21.06.2024 16:33:27,XAUUSD.STD,Sell,0.1,2358.67,2351.17,2352.67,2351.16,151,15.1,00:00:00:34,0.48%
21.06.2024 16:19:41,21.06.2024 16:21:04,XAUUSD.STD,Sell,0.1,2366.96,2359.46,2360.96,2359.43,153,15.3,00:00:01:23,0.49%
21.06.2024 15:54:47,21.06.2024 16:02:03,XAUUSD.STD,Sell,0.1,2367.56,2360.06,2361.56,2360.06,150,15,00:00:07:16,0.48%
20.06.2024 16:53:11,20.06.2024 16:59:51,XAUUSD.STD,Buy,0.1,2341.79,2349.29,2347.8,2349.3,150,15,00:00:06:40,0.48%
20.06.2024 16:41:04,20.06.2024 16:43:32,XAUUSD.STD,Buy,0.1,2336.28,2343.78,2342.28,2343.8,152,15.2,00:00:02:28,0.49%
20.06.2024 15:50:28,20.06.2024 15:54:05,XAUUSD.STD,Buy,0.1,2335.05,2342.55,2340.94,2342.56,162,16.2,00:00:03:37,0.53%
20.06.2024 14:53:15,20.06.2024 15:41:06,XAUUSD.STD,Sell,0.1,2344.29,2336.79,2338.29,2336.63,166,16.6,00:00:47:51,0.54%
20.06.2024 13:28:09,20.06.2024 13:44:53,XAUUSD.STD,Buy,0.1,2331.66,2339.16,2337.66,2339.17,151,15.1,00:00:16:44,0.50%
19.06.2024 15:53:14,19.06.2024 16:25:03,XAUUSD.STD,Buy,0.1,2323.71,2331.21,2329.71,2331.24,153,15.3,00:00:31:49,0.51%
19.06.2024 14:28:57,19.06.2024 14:46:55,XAUUSD.STD,Buy,0.1,2322.97,2330.47,2328.97,2330.49,152,15.2,00:00:17:58,0.51%
18.06.2024 16:18:32,18.06.2024 16:36:15,XAUUSD.STD,Sell,0.1,2322.37,2314.87,2316.37,2314.85,152,15.2,00:00:17:43,0.51%
18.06.2024 16:05:42,18.06.2024 16:08:20,XAUUSD.STD,Buy,0.1,2310.56,2318.06,2316.53,2318.07,154,15.4,00:00:02:38,0.52%
18.06.2024 15:48:54,18.06.2024 15:51:40,XAUUSD.STD,Sell,0.1,2325.67,2318.17,2319.67,2318.15,152,15.2,00:00:02:46,0.51%
18.06.2024 14:53:01,18.06.2024 15:30:00,XAUUSD.STD,Buy,0.1,2308.09,2315.59,2314.09,2315.62,153,15.3,00:00:36:59,0.52%
18.06.2024 13:25:16,18.06.2024 13:44:02,XAUUSD.STD,Sell,0.1,2314.62,2307.12,2308.72,2307.06,166,16.6,00:00:18:46,0.57%
17.06.2024 16:42:03,17.06.2024 16:45:46,XAUUSD.STD,Sell,0.1,2327.05,2319.55,2321.05,2319.41,164,16.4,00:00:03:43,0.56%
17.06.2024 16:10:00,17.06.2024 16:11:16,XAUUSD.STD,Buy,0.1,2316.19,2323.69,2322.19,2323.75,156,15.6,00:00:01:16,0.54%
17.06.2024 14:34:21,17.06.2024 15:30:06,XAUUSD.STD,Sell,0.1,2324.78,2317.28,2318.78,2317.27,151,15.1,00:00:55:45,0.52%
14.06.2024 15:18:03,14.06.2024 16:29:33,XAUUSD.STD,Buy,0.1,2327.17,2334.67,2333.15,2327.17,-598,-59.8,00:01:11:30,-2.03%
14.06.2024 14:55:33,14.06.2024 15:00:31,XAUUSD.STD,Sell,0.1,2339,2331.5,2333,2331.5,150,15,00:00:04:58,0.51%
14.06.2024 14:34:16,14.06.2024 14:41:30,XAUUSD.STD,Buy,0.1,2325.66,2333.16,2331.69,2333.16,147,14.7,00:00:07:14,0.50%
14.06.2024 14:06:39,14.06.2024 14:09:38,XAUUSD.STD,Sell,0.1,2334.1,2326.6,2328.1,2326.58,152,15.2,00:00:02:59,0.52%
14.06.2024 13:50:47,14.06.2024 13:52:14,XAUUSD.STD,Buy,0.1,2324.91,2332.41,2330.91,2332.43,152,15.2,00:00:01:27,0.53%
14.06.2024 13:20:30,14.06.2024 13:21:41,XAUUSD.STD,Buy,0.1,2320.3,2327.8,2326.3,2327.8,150,15,00:00:01:11,0.52%
13.06.2024 16:47:17,13.06.2024 16:49:32,XAUUSD.STD,Sell,0.1,2323.36,2315.86,2317.37,2315.65,172,17.2,00:00:02:15,0.60%
13.06.2024 16:22:22,13.06.2024 16:33:26,XAUUSD.STD,Sell,0.1,2321.72,2314.22,2315.72,2321.72,-600,-60,00:00:11:04,-2.06%
13.06.2024 16:04:01,13.06.2024 16:11:50,XAUUSD.STD,Sell,0.1,2326.97,2319.47,2320.97,2319.36,161,16.1,00:00:07:49,0.56%
13.06.2024 14:22:17,13.06.2024 14:37:11,XAUUSD.STD,Sell,0.1,2317.17,2309.67,2311.17,2309.58,159,15.9,00:00:14:54,0.55%
13.06.2024 13:59:59,13.06.2024 14:04:00,XAUUSD.STD,Sell,0.1,2322.46,2314.96,2316.39,2314.95,144,14.4,00:00:04:01,0.50%
13.06.2024 13:06:32,13.06.2024 13:24:17,XAUUSD.STD,Buy,0.1,2312.07,2319.57,2318.07,2319.59,152,15.2,00:00:17:45,0.53%
12.06.2024 16:45:14,12.06.2024 17:05:51,XAUUSD.STD,Sell,0.1,2331.43,2323.93,2325.36,2323.8,156,15.6,00:00:20:37,0.55%
12.06.2024 16:30:45,12.06.2024 16:32:19,XAUUSD.STD,Sell,0.1,2343.05,2335.55,2337.05,2335.35,170,17,00:00:01:34,0.60%
12.06.2024 16:16:57,12.06.2024 16:21:47,XAUUSD.STD,Sell,0.1,2344.2,2336.7,2338.2,2336.68,152,15.2,00:00:04:50,0.54%
12.06.2024 16:00:18,12.06.2024 16:09:38,XAUUSD.STD,Buy,0.1,2332.67,2340.17,2338.67,2340.22,155,15.5,00:00:09:20,0.56%
12.06.2024 15:45:28,12.06.2024 15:50:20,XAUUSD.STD,Buy,0.1,2326.02,2333.52,2332.02,2333.61,159,15.9,00:00:04:52,0.57%
12.06.2024 15:20:10,12.06.2024 15:30:01,XAUUSD.STD,Buy,0.1,2309.41,2316.91,2315.42,2324.35,893,89.3,00:00:09:51,3.33%
11.06.2024 16:47:14,11.06.2024 18:47:11,XAUUSD.STD,Sell,0.1,2318.21,2310.71,2312.21,2310.66,155,15.5,00:01:59:57,0.58%
11.06.2024 16:15:40,11.06.2024 16:35:36,XAUUSD.STD,Sell,0.1,2318.2,2310.7,2311.74,2310.34,140,14,00:00:19:56,0.53%
11.06.2024 16:01:30,11.06.2024 16:04:10,XAUUSD.STD,Sell,0.1,2321.37,2313.87,2315.26,2313.83,143,14.3,00:00:02:40,0.54%
11.06.2024 15:35:13,11.06.2024 15:40:57,XAUUSD.STD,Buy,0.1,2311.16,2318.66,2317.16,2318.72,156,15.6,00:00:05:44,0.59%
11.06.2024 15:20:41,11.06.2024 15:27:57,XAUUSD.STD,Buy,0.1,2307.84,2315.34,2313.84,2315.4,156,15.6,00:00:07:16,0.60%
11.06.2024 13:28:01,11.06.2024 15:06:00,XAUUSD.STD,Buy,0.1,2302.67,2310.17,2308.67,2310.17,150,15,00:01:37:59,0.58%
10.06.2024 14:55:02,10.06.2024 15:01:23,XAUUSD.STD,Buy,0.1,2298.8,2306.3,2304.8,2306.37,157,15.7,00:00:06:21,0.61%
07.06.2024 16:47:27,07.06.2024 16:48:21,XAUUSD.STD,Sell,0.1,2320.45,2312.95,2314.45,2312.91,154,15.4,00:00:00:54,0.60%
07.06.2024 16:33:16,07.06.2024 16:34:15,XAUUSD.STD,Sell,0.1,2328.7,2321.2,2322.7,2320.98,172,17.2,00:00:00:59,0.68%
07.06.2024 16:16:28,07.06.2024 16:17:18,XAUUSD.STD,Buy,0.1,2316.44,2323.94,2322.49,2323.96,147,14.7,00:00:00:50,0.58%
07.06.2024 16:03:55,07.06.2024 16:04:03,XAUUSD.STD,Buy,0.1,2315.92,2323.42,2321.91,2323.55,164,16.4,00:00:00:08,0.65%
07.06.2024 15:45:46,07.06.2024 15:46:39,XAUUSD.STD,Sell,0.1,2323.16,2315.66,2317.16,2315.66,150,15,00:00:00:53,0.60%
07.06.2024 15:30:04,07.06.2024 15:30:06,XAUUSD.STD,Sell,0.1,2333.08,2325.58,2327.08,2324.17,291,29.1,00:00:00:02,1.18%
07.06.2024 15:00:37,07.06.2024 15:26:32,XAUUSD.STD,Sell,0.1,2340.01,2332.51,2334.01,2332.51,150,15,00:00:25:55,0.61%
07.06.2024 13:50:39,07.06.2024 14:02:36,XAUUSD.STD,Sell,0.1,2339.12,2331.62,2333.12,2331.44,168,16.8,00:00:11:57,0.69%
07.06.2024 13:02:07,07.06.2024 13:20:42,XAUUSD.STD,Sell,0.1,2342.43,2334.93,2336.43,2334.65,178,17.8,00:00:18:35,0.74%
06.06.2024 16:49:40,06.06.2024 16:50:21,XAUUSD.STD,Sell,0.1,2368.43,2360.93,2362.43,2360.92,151,15.1,00:00:00:41,0.63%
06.06.2024 16:32:23,06.06.2024 16:34:07,XAUUSD.STD,Buy,0.1,2357.61,2365.11,2363.58,2365.23,165,16.5,00:00:01:44,0.69%
06.06.2024 16:03:53,06.06.2024 16:28:24,XAUUSD.STD,Sell,0.1,2360.96,2353.46,2354.86,2361.04,-618,-61.8,00:00:24:31,-2.52%
06.06.2024 15:12:49,06.06.2024 15:30:00,XAUUSD.STD,Sell,0.1,2363.31,2355.81,2357.34,2363.65,-631,-63.1,00:00:17:11,-2.51%
05.06.2024 15:44:56,05.06.2024 15:47:44,XAUUSD.STD,Buy,0.1,2332.68,2340.18,2338.7,2340.28,158,15.8,00:00:02:48,0.63%
04.06.2024 16:57:09,04.06.2024 16:57:22,XAUUSD.STD,Sell,0.1,2330.37,2322.87,2324.37,2322.87,150,15,00:00:00:13,0.60%
04.06.2024 15:57:34,04.06.2024 16:00:42,XAUUSD.STD,Buy,0.1,2329.37,2336.87,2335.37,2336.89,152,15.2,00:00:03:08,0.62%
04.06.2024 13:44:06,04.06.2024 13:46:37,XAUUSD.STD,Sell,0.1,2337.4,2329.9,2331.4,2329.9,150,15,00:00:02:31,0.61%
04.06.2024 13:07:47,04.06.2024 13:18:09,XAUUSD.STD,Buy,0.1,2326.48,2333.98,2332.47,2334.02,155,15.5,00:00:10:22,0.64%
03.06.2024 16:08:23,03.06.2024 16:51:57,XAUUSD.STD,Sell,0.1,2337.54,2330.04,2331.54,2330.04,150,15,00:00:43:34,0.62%
03.06.2024 15:23:08,03.06.2024 15:25:09,XAUUSD.STD,Buy,0.1,2322.77,2330.27,2328.77,2330.33,156,15.6,00:00:02:01,0.65%
03.06.2024 15:06:12,03.06.2024 15:13:45,XAUUSD.STD,Sell,0.1,2333.42,2325.92,2327.42,2325.92,150,15,00:00:07:33,0.63%
03.06.2024 13:42:36,03.06.2024 13:43:07,XAUUSD.STD,Buy,0.1,2325.42,2332.92,2331.45,2332.97,152,15.2,00:00:00:31,0.64%
31.05.2024 19:48:53,,,Withdrawal,0,0,0,0,0,0,-3000,00:00:00:00,-
31.05.2024 16:48:53,31.05.2024 16:52:56,XAUUSD.STD,Buy,0.1,2349.7,2357.2,2355.68,2349.66,-602,-60.2,00:00:04:03,-1.11%
31.05.2024 16:17:01,31.05.2024 16:31:01,XAUUSD.STD,Buy,0.1,2351.33,2358.83,2357.33,2351.31,-602,-60.2,00:00:14:00,-1.10%
31.05.2024 15:54:54,31.05.2024 16:00:58,XAUUSD.STD,Buy,0.1,2349.67,2357.17,2355.69,2357.26,157,15.7,00:00:06:04,0.29%
31.05.2024 15:30:09,31.05.2024 15:32:32,XAUUSD.STD,Buy,0.1,2340.97,2348.47,2346.68,2348.61,193,19.3,00:00:02:23,0.35%
30.05.2024 15:30:07,30.05.2024 15:32:00,XAUUSD.STD,Buy,0.1,2334.3,2341.8,2340.4,2341.82,142,14.2,00:00:01:53,0.26%
30.05.2024 15:19:59,30.05.2024 15:24:54,XAUUSD.STD,Buy,0.1,2330.81,2338.31,2336.81,2338.33,152,15.2,00:00:04:55,0.28%
30.05.2024 14:54:30,30.05.2024 15:02:20,XAUUSD.STD,Sell,0.1,2341.55,2334.05,2335.55,2334.05,150,15,00:00:07:50,0.28%
30.05.2024 13:53:35,30.05.2024 13:57:04,XAUUSD.STD,Buy,0.1,2331.82,2339.32,2337.82,2339.34,152,15.2,00:00:03:29,0.28%
29.05.2024 16:50:17,29.05.2024 16:55:38,XAUUSD.STD,Buy,0.1,2337.17,2344.67,2343.17,2344.67,150,15,00:00:05:21,0.28%
29.05.2024 16:17:44,29.05.2024 16:24:00,XAUUSD.STD,Buy,0.1,2338.95,2346.45,2344.95,2346.45,150,15,00:00:06:16,0.28%
29.05.2024 16:03:39,29.05.2024 16:05:34,XAUUSD.STD,Buy,0.1,2334.32,2341.82,2340.32,2341.83,151,15.1,00:00:01:55,0.28%
29.05.2024 15:22:44,29.05.2024 15:52:55,XAUUSD.STD,Sell,0.1,2344.87,2337.37,2338.87,2337.33,154,15.4,00:00:30:11,0.29%
29.05.2024 14:14:34,29.05.2024 14:49:56,XAUUSD.STD,Sell,0.1,2349.9,2342.4,2343.9,2342.38,152,15.2,00:00:35:22,0.29%
